Ia,Ib,Ic,Va,Vb,Vc,FaultType
-12.20626056,-20.49319139,29.62262985,0.569530562,-0.416560436,-0.152970127,0
-20.06594672,96.43758252,-79.77433247,-0.620192717,0.347145628,0.273047089,0
-63.84010458,35.86193808,24.51019773,0.174849924,-0.571602526,0.396752603,0
46.45454403,-23.19646915,-26.31426781,0.400125089,0.196397624,-0.596522714,0
44.73847208,35.25892907,-82.9180602,-0.237610226,0.617897392,-0.380287166,0
-62.72742413,85.08363986,-25.24089027,-0.418194822,-0.168586888,0.58678171,0
52.41354075,22.82353999,-77.72692258,-0.064861154,0.569941825,-0.505080671,0
-44.47540295,-23.19938357,25.27313128,0.391999425,-0.530909673,0.138910249,0
48.60523462,28.77740581,-80.53943382,-0.157105001,0.60124161,-0.444136609,0
47.51077542,22.82282536,-67.72134539,0.479441826,0.042157092,-0.521598918,0
13.80396402,74.41865456,-91.48802786,-0.521527571,0.560503134,-0.038975563,0
44.54115957,38.37094052,-86.31883621,-0.221882451,0.617912312,-0.396029861,0
-67.44107448,87.63483183,-23.66325976,-0.368958425,-0.226943386,0.595901811,0
-37.98849867,100.1684198,-65.61775438,-0.601093058,0.182418018,0.41867504,0
20.22556912,65.90304792,-89.04002823,-0.486662755,0.5817309,-0.095068144,0
-4.141521511,89.18206376,-88.39499255,-0.594696854,0.464082822,0.130614032,0
-59.55827024,90.7004772,-34.25950726,-0.466079024,-0.102755058,0.568834082,0
-62.64926027,32.16539081,27.26766836,0.184952377,-0.575068339,0.390115962,0
-67.94058535,79.27570234,-14.32938596,-0.327188427,-0.272628784,0.599817212,0
-70.89288068,55.35840645,12.43211708,-0.048753736,-0.486739217,0.535492954,0
-60.11553325,-27.77266528,90.32054961,-0.488786028,-0.042186225,0.530972253,0
-71.64158115,66.08472727,2.450916908,-0.161478005,-0.415297981,0.576775986,0
-35.33701883,-0.633956345,32.51257096,0.47136626,-0.534904895,0.063538635,0
-71.21548439,56.63429423,11.35725259,-0.049266785,-0.485984724,0.535251509,0
4.897292974,79.04214454,-86.96029746,-0.565970694,0.509410737,0.056559957,0
24.51041551,64.543327,-92.32291974,-0.450590966,0.602372708,-0.151781742,0
-68.90989063,85.14862288,-19.70913288,-0.337385908,-0.261156236,0.598542145,0
47.83324903,31.06683571,-82.18027666,-0.166853484,0.604602593,-0.437749109,0
-20.43455889,-14.38050576,31.61520363,0.543519459,-0.465140193,-0.078379266,0
-53.04738715,96.91581682,-47.23840775,-0.529601379,0.002668553,0.526932826,0
-48.06379458,92.90834942,-47.73561259,-0.550991124,0.047270839,0.503720285,0
-60.21607362,28.50116226,28.37427422,0.228730639,-0.581429774,0.352699136,0
53.95908974,-1.677375099,-55.70248299,0.179556294,0.421356373,-0.600912667,0
-51.9847704,15.43526969,33.33854983,0.32899706,-0.584172144,0.255175084,0
-29.7395154,95.26906579,-68.65825554,-0.614043873,0.252018852,0.362025021,0
-53.86927143,91.07288244,-40.09244691,-0.511989337,-0.028826671,0.540816008,0
18.3843159,70.45756246,-92.10885708,-0.494025917,0.580375736,-0.086349819,0
-71.88385041,76.58458809,-8.172672504,-0.235551395,-0.356579925,0.59213132,0
-50.93163892,13.20962566,34.63244999,0.337317421,-0.584116365,0.246798944,0
21.17179061,-29.92420862,5.565753037,0.570350148,-0.131651621,-0.438698527,0
-61.80014161,29.89365563,28.81187097,0.194432902,-0.57754482,0.383111918,0
33.1090167,57.20616878,-93.39932629,-0.37300203,0.624285645,-0.251283615,0
-57.2820002,-89.08145385,148.7948077,-0.49828649,-0.041684867,0.539971356,0
54.85526183,7.331030641,-65.23017441,0.041784583,0.514183512,-0.555968096,0
9.699127915,78.75290475,-91.8440946,-0.541822306,0.542994207,-0.0011719,0
43.47062341,-27.06860113,-19.34465703,0.440492345,0.140383002,-0.580875347,0
-54.118742,95.06158372,-44.18511116,-0.518799742,-0.01713862,0.535938362,0
10.67947816,74.875613,-88.57769348,-0.540263203,0.540701379,-0.000438176,0
43.28610269,108.5156001,-149.0886416,0.492608684,0.041435358,-0.534044041,0
-57.1330585,89.43685338,-35.191243,-0.483566303,-0.07608899,0.559655293,0
33.30037272,54.54132154,-91.11432924,-0.371901292,0.622662155,-0.250760863,0
41.02260526,-28.55909099,-15.40728043,0.464866616,0.102883866,-0.567750482,0
-40.21878443,0.090352274,37.15909387,0.430792978,-0.560921211,0.130128233,0
-67.03770244,88.22532363,-24.65686061,-0.376637881,-0.21823149,0.594869372,0
55.37528803,4.308415915,-62.61335871,0.061194425,0.502266599,-0.563461024,0
27.77801903,-32.29814535,1.571263417,0.550029753,-0.067833159,-0.482196594,0
27.83562532,60.99511738,-92.10117686,-0.423366012,0.611799489,-0.188433477,0
-31.91131511,93.29292645,-64.27795282,-0.608707058,0.22396275,0.384744307,0
-37.03425783,-2.111072837,36.06081089,0.45536642,-0.547922828,0.092556408,0
48.78128888,27.31736067,-79.02155493,-0.165345778,0.60238535,-0.437039572,0
-22.06678535,-14.31381633,33.30082121,0.536261793,-0.477053905,-0.059207888,0
-36.43239762,93.73837906,-60.20093154,-0.598503919,0.178610686,0.419893232,0
-26.27740431,95.73702381,-72.71218774,-0.61829853,0.287459588,0.330838941,0
-61.58139118,90.69544379,-32.35258512,-0.447127769,-0.129824117,0.576951886,0
-59.79618035,-17.20244102,31.96214331,0.429616884,-0.502458059,0.072841175,0
-33.42711363,-5.397551833,35.7413312,0.478582402,-0.533408615,0.054826213,0
1.277764494,80.39352601,-84.5771112,-0.579912785,0.485405348,0.094507437,0
5.199585233,77.84658117,-85.95310433,-0.565489945,0.508703744,0.056786201,0
-59.02066207,-52.33498879,113.7874824,-0.492950673,-0.042013046,0.534963719,0
28.91362224,-26.87838575,-5.472847533,0.53672911,-0.03644931,-0.5002798,0
44.48556568,84.16032303,-125.934009,0.489414026,0.041692777,-0.531106803,0
54.68677462,1.923445442,-59.90019888,0.125227623,0.461589319,-0.586816942,0
12.3447931,-30.00177439,14.58754269,0.589029992,-0.22229269,-0.366737303,0
15.24772004,75.56224277,-94.06712921,-0.512002956,0.570479133,-0.058476177,0
55.6376417,-1.837210295,-56.73205768,0.126739825,0.459365465,-0.586105289,0
28.29227022,-31.00853632,-0.34786735,0.545935409,-0.057686526,-0.488248883,0
54.42506009,8.066544068,-65.77937048,0.05968324,0.504488959,-0.564172198,0
-67.21742448,82.42569517,-18.32078137,-0.35173353,-0.246542032,0.598275561,0
-16.87607483,93.97526372,-80.48246713,-0.617732514,0.370047392,0.247685123,0
-44.40424341,4.538985627,36.89449233,0.397014426,-0.573046667,0.176032242,0
-24.03554457,-9.679011116,30.25959223,0.530585831,-0.480116971,-0.05046886,0
-67.57693129,81.79825099,-17.33353128,-0.343797815,-0.255063272,0.598861087,0
-52.70590471,16.39479521,33.09985002,0.321103113,-0.584830251,0.263727138,0
46.05146056,33.48412894,-82.57158347,-0.211350374,0.613889412,-0.402539038,0
-40.53660895,96.24060796,-58.82909813,-0.58871103,0.14303752,0.44567351,0
35.4140522,50.10714344,-88.55223362,-0.355351988,0.622929879,-0.267577891,0
42.64849876,40.98378565,-86.90932548,-0.256670905,0.622518919,-0.365848014,0
-70.58032447,71.36850805,-3.779288886,-0.233453262,-0.359665223,0.593118485,0
-65.4406469,81.81588944,-19.25825421,-0.374059427,-0.222023021,0.596082448,0
46.43958128,47.3301892,-91.15594703,0.483845898,0.042002954,-0.525848852,0
-57.43714844,21.70909764,32.75214187,0.256150225,-0.586193181,0.330042956,0
48.04167823,-23.40110771,21.27306551,0.367340759,-0.56425701,0.196916251,0
54.4077726,9.500849325,-67.07148871,0.031797188,0.5203433,-0.552140488,0
24.92280433,-25.63292794,13.03029728,0.595108982,-0.235854563,-0.359254419,0
24.95677314,-31.22207061,3.199985888,0.559525976,-0.095267509,-0.464258466,0
-18.16143523,-13.60860948,28.31685446,0.553058205,-0.445912836,-0.107145369,0
9.796616407,-27.00494033,13.89295332,0.589858425,-0.238104693,-0.351753732,0
0.043554138,-27.39741905,24.39648781,0.590961227,-0.330677355,-0.260283872,0
-15.19115122,-15.40939477,27.14825336,0.562415707,-0.427234685,-0.135181022,0
43.32193779,-21.10529087,-25.64749125,0.425565034,0.161995754,-0.587560789,0
43.59562838,37.23791018,-83.75363631,-0.255164646,0.620303805,-0.365139158,0
-38.87115551,-23.9109203,24.33038062,0.386885524,-0.535197303,0.14831178,0
54.63102441,5.39021893,-63.3099577,0.087929008,0.48679065,-0.574719659,0
48.61242914,-17.48224718,-34.42870868,0.355548363,0.251636566,-0.60718493,0
31.48400634,-30.54564272,-4.001319405,0.530139225,-0.019802792,-0.510336433,0
-61.02795938,91.13859572,-33.3494801,-0.453725803,-0.12058234,0.574308143,0
55.27678496,2.836255997,-61.15838589,0.088955986,0.48528037,-0.574236356,0
-66.1433462,82.41156156,-19.26392347,-0.366856972,-0.230033442,0.596890414,0
-5.549874068,-22.78837206,25.14299456,0.58381045,-0.366984646,-0.216825804,0
10.03853783,77.41051373,-90.71320582,-0.541282515,0.542200386,-0.000917871,0
-70.73046427,55.06062474,12.68419088,-0.057757669,-0.48216564,0.53992331,0
1.710558754,-26.93215574,22.14891184,0.591893047,-0.314232316,-0.277660731,0
34.51939752,-29.8352654,-7.745910678,0.512199782,0.018234157,-0.530433939,0
-70.66967818,81.06375859,-13.865451,-0.287679983,-0.310341566,0.59802155,0
-69.31266936,48.21987442,18.22139659,-0.000211895,-0.512764001,0.512975896,0
-33.16294716,-3.610814416,33.44434208,0.483046984,-0.527907938,0.044860954,0
-4.968630324,85.03631937,-83.08564727,-0.597811525,0.44773643,0.150075095,0
40.81881162,46.57318505,-90.34089893,-0.283630025,0.626639197,-0.343009172,0
-71.39200664,59.04294014,9.245516523,-0.086668305,-0.464804539,0.551472844,0
50.50337826,-17.80006008,-32.69661208,0.383279555,0.217612874,-0.600892429,0
42.6355155,-27.92285367,-11.75119,0.522417015,0.002385707,-0.524802722,0
-70.97849378,68.99468845,-1.00643774,-0.20662493,-0.381549054,0.588173984,0
22.4579878,67.6177721,-93.47238322,-0.464103991,0.597590085,-0.133486094,0
-68.20460292,86.41627511,-21.68165374,-0.353339241,-0.244181002,0.597520243,0
15.67589657,69.91252038,-88.4984295,-0.514771456,0.56254086,-0.047769404,0
-67.23336338,192.532902,-122.9530782,-0.430325076,-0.041752507,0.472077583,0
45.96552592,-18.78441994,-30.61033031,0.391535571,0.20779216,-0.599327732,0
-58.45381557,-64.59935671,125.4848038,-0.494851589,-0.041912041,0.53676363,0
-65.7596996,39.85968138,22.43128661,0.138333354,-0.562660762,0.424327408,0
45.8064843,-20.63341383,-28.47349974,0.399094455,0.197913281,-0.597007737,0
-9.64317704,86.3550343,-79.61460776,-0.607884843,0.412126528,0.195758315,0
48.6883813,-15.55486592,-36.56079247,0.347415536,0.261205706,-0.608621242,0
-60.79841184,92.89976703,-35.46744979,-0.46075092,-0.110518105,0.571269026,0
-68.22995812,239.7364139,-169.1557015,-0.412527782,-0.041228963,0.453756746,0
-43.28628599,93.6385817,-53.24502097,-0.574695019,0.104106066,0.470588953,0
-64.62377865,36.16301441,25.24332656,0.14860981,-0.566709486,0.418099676,0
8.453765214,77.55177347,-89.1459922,-0.549864522,0.53150799,0.018356532,0
-71.05530428,62.81930654,5.36018079,-0.151260998,-0.423304461,0.574565459,0
-47.78441988,98.25776755,-53.84559307,-0.561463278,0.069252529,0.492210749,0
-64.1467469,83.50885138,-22.24594746,-0.396553831,-0.19554191,0.592095741,0
-64.8088502,90.9842026,-29.64306851,-0.413658705,-0.173827521,0.587486226,0
-2.250360741,-21.84130847,20.64333708,0.587952867,-0.335361308,-0.252591559,0
-49.87922492,93.72991542,-46.85447051,-0.5424935,0.028945915,0.513547585,0
-37.61011349,-2.488522004,37.13015319,0.449760773,-0.551925694,0.102164921,0
54.65625662,14.26883535,-71.1501992,0.020645278,0.528046563,-0.548691841,0
-45.67493714,99.98211064,-57.75591231,-0.573672829,0.098477068,0.475195761,0
15.05881948,72.35305076,-90.5544371,-0.51575282,0.563984061,-0.048231241,0
-9.217559105,-22.09955259,28.24117655,0.576742342,-0.396245459,-0.180496884,0
43.09701985,-22.88557388,-23.51346153,0.432597838,0.151920218,-0.584518057,0
-70.99326605,59.32766406,8.79089032,-0.113952384,-0.448520498,0.562472882,0
-59.88242709,91.98250706,-35.33954631,-0.466594543,-0.101996933,0.568591476,0
-30.67377065,95.43549778,-67.89013162,-0.612738325,0.24320011,0.369538216,0
0.714719962,-22.99067133,18.82854706,0.590308117,-0.311901517,-0.2784066,0
-2.629973232,85.90157203,-86.53167759,-0.590761016,0.468919474,0.121841542,0
-72.20641335,63.4501952,5.404003726,-0.106572826,-0.451575658,0.558148484,0
16.67619953,-29.52603232,9.661636187,0.581269624,-0.177206203,-0.40406342,0
-26.57535593,-12.00217886,35.61247389,0.514981501,-0.503521937,-0.011459564,0
48.02649352,10.5607896,-55.97587192,0.477060783,0.042218573,-0.519279357,0
-62.12194063,31.16636116,27.73968745,0.193921133,-0.576792208,0.382871076,0
-60.70603384,27.89801233,29.71400124,0.212214523,-0.580550299,0.368335776,0
10.74768286,-27.22393157,13.16119671,0.58900105,-0.229468428,-0.359532621,0
19.83153235,70.15310387,-93.38028174,-0.482726473,0.588158707,-0.105432234,0
-71.35458016,62.27127417,6.095361014,-0.133141677,-0.435437202,0.568578879,0
-47.90444786,95.49371733,-50.7116668,-0.556255162,0.058209066,0.498046096,0
18.71857667,-27.13883497,4.97881991,0.574079316,-0.148420743,-0.425658573,0
-70.78094754,67.00126255,0.902485824,-0.197107633,-0.389348358,0.586455991,0
25.803415,-31.19213009,2.323698086,0.556338196,-0.085908785,-0.470429411,0
44.3431335,38.01457258,-85.63569209,-0.230255247,0.618687807,-0.388432561,0
6.280699803,-27.28959514,17.81732657,0.592324225,-0.272766573,-0.319557652,0
-37.3162208,93.78065787,-59.35910897,-0.596027131,0.169412366,0.426614765,0
48.94249299,-18.78763703,-33.32898937,0.356073276,0.250864627,-0.606937902,0
38.10447066,-25.7459136,-15.66311229,0.480397248,0.076765948,-0.557163195,0
-1.491777195,-15.96143285,29.11775596,0.574955384,-0.349038831,-0.225916553,0
34.93404424,-28.36022679,-9.755280416,0.506881861,0.028494302,-0.535376163,0
-19.45377766,-15.02947791,31.28370205,0.547197264,-0.45937764,-0.087819623,0
-54.80320463,19.29807078,32.2929484,0.296933726,-0.585908796,0.288975071,0
-68.89083901,81.12340422,-15.46581111,-0.320023626,-0.279455791,0.599479417,0
-21.47990258,90.95587543,-72.37537775,-0.618154249,0.318885234,0.299269015,0
-67.54108352,83.70575635,-19.39916186,-0.352248257,-0.24578507,0.598033327,0
10.3651639,76.11871906,-89.62494015,-0.54076307,0.541436486,-0.000673417,0
39.75579982,-26.42619259,-16.50893066,0.469676622,0.094911167,-0.564587789,0
-8.593957119,89.1146435,-83.77888591,-0.605598531,0.428594318,0.177004213,0
48.26554551,-21.56096776,-26.08386992,0.431427172,0.153506724,-0.584933896,0
-56.82204253,23.94590563,29.41075343,0.279350984,-0.584287261,0.304936277,0
50.20151374,-15.12255926,-38.37621345,0.324670595,0.286340966,-0.611011561,0
53.55233891,-6.906869569,-49.93892796,0.224533066,0.383631876,-0.608164942,0
49.22510391,26.32583331,-78.47412351,-0.156119196,0.599791879,-0.443672683,0
-71.29155535,65.70068923,2.601772317,-0.170194238,-0.409337488,0.579531726,0
24.63801979,-29.9614096,2.137949599,0.55901905,-0.09452202,-0.464497029,0
45.57907157,36.38584414,-85.37230467,-0.203901327,0.614325657,-0.41042433,0
-12.89291004,-21.14931867,31.08115449,0.56732805,-0.423839461,-0.143488589,0
-67.94451225,43.58067095,21.38163382,0.056278391,-0.537256058,0.480977667,0
40.97938934,-28.89760131,-8.32011285,0.540471092,-0.035540481,-0.504930612,0
5.22972227,80.90961571,-89.40192415,-0.563040299,0.516434558,0.046605741,0
52.0767968,-9.171694074,-46.32912828,0.266950513,0.345270128,-0.612220641,0
44.05136408,-26.65998048,-20.33373556,0.43411557,0.149688232,-0.583803802,0
-4.614637148,87.02505725,-85.66987236,-0.59628336,0.455903282,0.140380079,0
51.58913061,20.40788136,-74.92188432,-0.100095009,0.581242202,-0.481147193,0
-65.3004449,38.86088049,22.97101807,0.147524781,-0.565113898,0.417589117,0
54.09939428,11.35410347,-68.61575667,0.012798088,0.530810383,-0.543608471,0
-61.89181087,22.72107345,41.50684974,-0.478951066,-0.042279123,0.521230189,0
34.36862557,52.30231711,-89.82046342,-0.363660096,0.622856082,-0.259195985,0
34.98211205,-25.46136145,-12.9557923,0.500869148,0.039585257,-0.540454405,0
-57.74983046,89.0655517,-34.20289189,-0.477527026,-0.085481166,0.563008191,0
45.31626196,71.79512461,-114.4961564,0.487769046,0.04180738,-0.529576426,0
-64.12206922,83.89903532,-17.43801941,-0.464114351,-0.042325691,0.506440042,0
22.57155345,64.58891142,-90.18684579,-0.468863476,0.592291843,-0.123428367,0
37.53980142,47.23486834,-87.80658173,-0.331431991,0.624467589,-0.293035598,0
-61.65877995,9.118475089,54.97373653,-0.481646439,-0.042360643,0.524007081,0
-61.13835127,30.86998017,26.80142921,0.219427242,-0.579484487,0.360057244,0
-8.134358207,91.32574353,-86.55997069,-0.604589262,0.437193226,0.167396035,0
-14.60778579,88.52368898,-76.81725922,-0.614766204,0.374793174,0.23997303,0
5.309087563,-26.99507469,18.49411162,0.592435305,-0.281062781,-0.311372524,0
-41.07714974,94.98339444,-56.91320178,-0.585164707,0.132972001,0.452192706,0
-54.84586836,91.96335513,-40.11924678,-0.507023612,-0.037609035,0.544632648,0
-58.35424478,88.67975507,-33.21240348,-0.471372934,-0.094847826,0.56622076,0
-62.45634444,32.48891465,26.62550825,0.193389319,-0.576010119,0.3826208,0
-50.84433874,14.85025427,32.6579389,0.343998571,-0.581628226,0.237629654,0
-7.912707514,-23.82556479,28.7786206,0.579345471,-0.389986391,-0.18935908,0
12.96676565,-28.9276215,12.77143342,0.587367646,-0.212788612,-0.374579034,0
26.19022704,62.78326011,-92.24329278,-0.437187403,0.607375784,-0.170188381,0
54.72033626,8.898288855,-66.54687248,0.013785599,0.529358143,-0.543143742,0
-0.271530326,-22.62203519,19.44585142,0.589672055,-0.319806282,-0.269865773,0
-71.34575127,78.87106644,-10.99701285,-0.261890065,-0.333855418,0.595745483,0
-20.14477017,92.76651334,-75.75345653,-0.618910836,0.336698393,0.282212444,0
-61.71307698,86.06611883,-27.23827089,-0.432124227,-0.150383097,0.582507324,0
2.941848898,80.33938031,-86.30150859,-0.573458696,0.497997881,0.075460815,0
22.32247711,-24.4050918,15.39436314,0.59534034,-0.252885241,-0.342455099,0
-48.37924617,-11.12610029,37.63246858,0.487673188,-0.457877761,-0.029795427,0
55.47405021,8.808190158,-66.30292641,0.077317677,0.494446,-0.571763677,0
28.78084634,57.25678978,-88.95184659,-0.421862789,0.609588838,-0.187726049,0
-13.20082917,-19.93150303,30.05521439,0.566838353,-0.423119309,-0.143719043,0
-30.66660674,99.27222064,-72.03092666,-0.615658121,0.254392316,0.361265806,0
28.47779817,58.45534251,-89.96155817,-0.42234474,0.610297599,-0.187952859,0
-70.67862747,53.81071757,13.64490168,-0.020730161,-0.501129882,0.521860043,0
14.01415343,-21.17319804,21.13140993,0.591573059,-0.294272409,-0.297300651,0
45.53703669,38.63898765,-87.00185021,-0.213440982,0.617023753,-0.403582771,0
-25.31907082,95.49420901,-73.42801901,-0.618860408,0.295969999,0.32289041,0
-39.67542531,96.24549704,-59.69547119,-0.591618073,0.15234123,0.439276843,0
22.25684645,65.83357063,-91.23540094,-0.469363968,0.59302787,-0.123663902,0
-59.33802853,95.48292402,-39.6082445,-0.480109249,-0.081684148,0.561793397,0
-55.15801629,93.19789417,-41.15927594,-0.507520034,-0.036878994,0.544399028,0
-24.94466138,97.95242853,-76.42158484,-0.620370754,0.306025897,0.314344857,0
34.51716065,-29.16575062,2.57534564,0.580912968,-0.147254408,-0.43365856,0
-72.38467264,73.39882936,-4.486267588,-0.199680773,-0.385564484,0.585245256,0
-7.598492022,88.61225037,-84.27227101,-0.603487432,0.435576969,0.167910463,0
42.09850845,40.41114568,-85.54360642,-0.27296225,0.622826003,-0.349863753,0
-24.69489764,96.57414557,-75.25992728,-0.61981096,0.305203522,0.314607438,0
-66.63623671,41.85453942,21.31260592,0.119839524,-0.557322676,0.437483152,0
17.48070017,71.26841806,-92.015783,-0.499768808,0.57667385,-0.076905043,0
35.71736247,48.9075542,-87.54164879,-0.35486962,0.622220505,-0.267350886,0
49.67881027,-19.47258862,-33.2603593,0.348990898,0.25888897,-0.607879867,0
52.78790683,-123.7580731,73.56969748,0.443194065,0.042206113,-0.485400178,0
7.787856671,80.18545316,-91.3647205,-0.550923555,0.533065411,0.017858144,0
-63.95839231,70.51678771,-4.122368282,-0.467396025,-0.042445641,0.509841666,0
45.21005934,35.72534396,-84.09007378,-0.220818626,0.616347844,-0.395529218,0
25.15348507,-28.6216788,0.158235226,0.555304588,-0.084388754,-0.470915834,0
54.40455445,-2.227410901,-55.46870364,0.171061751,0.427651608,-0.598713359,0
-35.92073828,98.65764527,-66.11369135,-0.605053893,0.199872881,0.405181012,0
-58.19919322,-63.03294649,123.5659517,-0.494781189,-0.041776221,0.536557411,0
25.68167987,62.37300702,-91.20087994,-0.443421955,0.604181224,-0.160759269,0
45.2905361,34.2676176,-82.47909345,-0.228748554,0.616472055,-0.387723501,0
-50.96910363,-11.57937809,37.2917272,0.480467838,-0.463836931,-0.016630908,0
-32.21250597,94.48413416,-65.28147642,-0.609186056,0.224667168,0.384518888,0
54.54293798,9.833354107,-67.30425805,0.004275103,0.534403276,-0.538678379,0
-17.5680685,89.6538428,-74.98629396,-0.617113729,0.351322022,0.265791707,0
-70.15344344,51.71042382,14.97237263,0.025748307,-0.522187528,0.496439221,0
19.95501842,-28.56512973,5.298243658,0.572297435,-0.140071254,-0.432226181,0
-66.6118838,39.44657178,24.29639615,0.085037637,-0.548711384,0.463673747,0
41.64487712,144.6942815,-183.7206844,0.496616619,0.040974172,-0.537590791,0
-315.780595,-63.26662274,45.92187663,0.374067217,-0.455018312,0.080951095,1
-237.3893143,-59.99884971,47.56154414,0.38003443,-0.490653229,0.110618799,1
-403.7633019,-66.36916954,43.49333721,0.362909415,-0.408363967,0.045454552,1
-387.4055148,15.89535016,-45.77726924,-0.303804438,0.599761783,-0.295957345,1
533.3015225,-5.982690982,40.70750133,0.264588364,-0.578901814,0.31431345,1
785.6717427,25.65899315,23.83718164,0.115933715,-0.441161738,0.325228024,1
797.5825282,27.71867015,22.44736223,0.104418819,-0.427897759,0.32347894,1
-460.8425898,9.326418655,-41.99679767,-0.274649054,0.586686943,-0.312037889,1
458.8422172,67.70185295,-41.95013413,-0.354266153,0.379451192,-0.025185038,1
263.8001819,61.14918036,-47.06111288,-0.378411732,0.479244085,-0.100832353,1
417.6596134,-16.94332402,44.72906194,0.304596034,-0.599761737,0.295165703,1
-302.8863222,24.10298787,-47.1741487,-0.326641592,0.605592805,-0.278951213,1
21.60726579,-46.30023404,49.92672367,0.376621036,-0.573500086,0.19687905,1
-441.721842,14.77604447,-44.01029563,-0.2971603,0.596760019,-0.299599719,1
145.0422839,-38.29328816,49.50437807,0.363249997,-0.595329268,0.232079271,1
579.9679257,70.2283005,-36.62135672,-0.324253044,0.292583491,0.031669553,1
867.9313418,58.92911587,-5.724348719,-0.114892854,-0.122110968,0.237003822,1
465.6633468,-12.59191706,43.24990069,0.289456721,-0.593169245,0.303712524,1
-76.68687623,42.84641692,-49.86229847,-0.371588557,0.584646015,-0.213057458,1
-871.6323618,-57.66764792,4.163646507,0.103374016,0.140692578,-0.244066594,1
-453.5829433,13.68680386,-43.63446339,-0.293334557,0.595038095,-0.301703538,1
379.1388599,65.56422695,-44.2412834,-0.366543022,0.422222965,-0.055679943,1
-785.6831864,-25.65888059,-23.83729319,-0.11592828,0.441161846,-0.325233566,1
-779.4440269,-24.61965273,-24.52369536,-0.121643881,0.447631351,-0.32598747,1
522.2835605,-7.089892784,41.15659918,0.268899914,-0.581640531,0.312740617,1
-540.0490857,-61.82015586,12.18969836,0.2204049,0.056248042,-0.276652942,1
-242.1778353,28.93841706,-48.67837945,-0.341811115,0.605280094,-0.263468979,1
-172.1843834,36.40413614,-49.27604033,-0.359277025,0.598577917,-0.239300892,1
873.1424099,46.48918017,7.565521175,-0.014424024,-0.274387563,0.288811588,1
544.1878606,-4.874018792,40.24835876,0.26021156,-0.576020237,0.315808677,1
-729.3472362,-70.02064732,26.29886831,0.259415352,-0.142204039,-0.117211313,1
830.4395096,65.22084488,-14.9314436,-0.181161678,-0.008740161,0.189901839,1
-363.2409423,18.48664682,-46.01138326,-0.310416319,0.602171679,-0.291755361,1
-548.0655456,-1.140377188,-38.26474622,-0.233405469,0.55949607,-0.326090601,1
-429.7517522,15.86163936,-44.37526902,-0.300912662,0.598334755,-0.297422094,1
-197.3146484,-58.16258958,48.22449466,0.381757133,-0.50685583,0.125098697,1
869.4416883,44.789653,9.112228077,-0.002406078,-0.291221143,0.293627221,1
324.6870156,63.14514301,-46.04359366,-0.373708977,0.455018462,-0.081309485,1
-574.5829729,-70.28292012,36.56650039,0.324483653,-0.292583344,-0.031900308,1
-522.3027671,7.089770246,-41.15693989,-0.26889482,0.581640626,-0.312745806,1
349.8897632,64.11598792,-45.40054875,-0.370965477,0.442225975,-0.071260498,1
871.7494265,58.29846182,-4.951841081,-0.109063931,-0.131417912,0.240481843,1
-289.8938192,-62.23794854,46.5149948,0.376429886,-0.467361751,0.090931865,1
610.2507637,70.55510794,-34.97219784,-0.314331843,0.267264225,0.047067618,1
185.8735798,-35.44413801,49.14511476,0.357173942,-0.599980777,0.242806835,1
-784.8244431,-68.16515476,20.77192579,0.222097057,-0.067262299,-0.154834757,1
626.2262462,4.015628225,36.22773569,0.222979658,-0.547918308,0.324938651,1
544.5952452,-4.871843926,40.25052835,0.260229118,-0.576020219,0.315791101,1
808.7062703,29.75100019,21.03539281,0.092800887,-0.414211489,0.321410602,1
849.7943835,38.504656,14.44499398,0.039600257,-0.347769035,0.308168778,1
498.3246786,68.93256277,-40.07591141,-0.344793168,0.349040883,-0.004247716,1
-239.1901009,31.52854997,-48.49220312,-0.34781554,0.604109299,-0.256293759,1
237.3711395,59.99877592,-47.56184482,-0.380029281,0.490653338,-0.110624058,1
-158.6405118,37.35333718,-49.39640009,-0.361305473,0.597027278,-0.235721805,1
-254.9325635,27.91061726,-48.47532015,-0.339233566,0.605641632,-0.266408065,1
-813.2861749,-66.45759352,17.14488092,0.19695362,-0.019809085,-0.177144535,1
-409.4804417,14.13046477,-44.65588064,-0.296319959,0.596759994,-0.300440035,1
825.816757,65.64472332,-15.67786379,-0.186429853,0.000777312,0.185652541,1
-697.024853,-24.2224455,-24.1264986,-0.11404802,0.447631318,-0.333583298,1
-745.3571885,-19.33640346,-27.86046431,-0.149741967,0.478291332,-0.328549365,1
-475.3321475,-68.39162494,40.99234848,0.349850473,-0.364425805,0.014575333,1
-833.0112072,-34.69887409,-17.41780396,-0.063375181,0.378238055,-0.314862874,1
705.5442126,70.43343989,-28.26859912,-0.272377913,0.169791628,0.102586285,1
-848.2858868,-62.87753207,11.13233222,0.154267773,0.056248009,-0.210515782,1
869.8887543,58.30574687,-4.944550724,-0.10914396,-0.131417934,0.240561895,1
-813.9798786,-30.75613214,-20.32162013,-0.086951403,0.407214292,-0.320262889,1
-701.5371453,-24.87053484,-21.32376695,-0.099877509,0.434583416,-0.334705908,1
635.8114961,5.125248153,35.6835816,0.218065718,-0.543787403,0.325721684,1
101.9665935,52.58183242,-49.53060714,-0.381494908,0.544471326,-0.162976419,1
463.7294824,68.0973257,-41.43428034,-0.352238087,0.371984453,-0.019746366,1
